,tweet_id,timestamp,source,text,expanded_urls,name,rat_den,rat_num,dog_type,created_at,likes,retweet_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
491,793150605191548928,2016-10-31 18:00:14,http://twitter.com/download/iphone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,Nida,10.0,11.0,None,2016-10-31 18:00:14,6380.0,1759.0,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1.0,Italian_greyhound,0.193869,True,Bluetick,0.16038,True,Standard_poodle,0.12598199999999998,True
492,793135492858580992,2016-10-31 17:00:11,http://twitter.com/download/iphone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1",None,10.0,13.0,None,2016-10-31 17:00:11,6660.0,2576.0,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1.0,Bakery,0.737041,False,Saltshaker,0.05239590000000001,False,Teddy,0.0465926,False
493,793120401413079041,2016-10-31 16:00:13,http://twitter.com/download/iphone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,Robin,10.0,11.0,None,2016-10-31 16:00:13,13103.0,4050.0,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1.0,Labrador_retriever,0.7249439999999999,True,Golden_retriever,0.169744,True,Kuvasz,0.0355023,True
494,792913359805018113,2016-10-31 02:17:31,http://twitter.com/download/iphone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,"https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1",None,10.0,13.0,None,2016-10-31 02:17:31,14783.0,4112.0,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4.0,Web_site,0.226716,False,Lighter,0.0819414,False,Switch,0.0390086,False
495,792883833364439040,2016-10-31 00:20:11,http://twitter.com/download/iphone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",Bailey,10.0,12.0,None,2016-10-31 00:20:11,11678.0,4424.0,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3.0,Jack-o'-lantern,0.999306,False,Basketball,0.000113129,False,Standard_poodle,8.31451e-05,True
496,792773781206999040,2016-10-30 17:02:53,http://twitter.com/download/iphone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://twitter.com/dog_rates/status/792773781206999040/photo/1,Monster,10.0,12.0,None,2016-10-30 17:02:53,7598.0,1741.0,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1.0,Yorkshire_terrier,0.912804,True,Silky_terrier,0.06782250000000001,True,Australian_terrier,0.00445069,True
497,792394556390137856,2016-10-29 15:55:58,http://twitter.com/download/iphone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",Bebe,10.0,12.0,None,2016-10-29 15:55:58,13880.0,4446.0,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2.0,Cocker_spaniel,0.746387,True,Irish_setter,0.0916151,True,Miniature_poodle,0.061078199999999985,True
498,792050063153438720,2016-10-28 17:07:05,http://twitter.com/download/iphone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",Remus,10.0,11.0,None,2016-10-28 17:07:05,7401.0,1869.0,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2.0,Komondor,0.942856,True,Swab,0.05271519999999999,False,Tibetan_terrier,0.002743,True
500,791672322847637504,2016-10-27 16:06:04,http://twitter.com/download/iphone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,https://twitter.com/dog_rates/status/791672322847637504/photo/1,None,10.0,13.0,None,2016-10-27 16:06:04,12122.0,3247.0,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1.0,Golden_retriever,0.705092,True,Labrador_retriever,0.219721,True,Kuvasz,0.015965,True
501,791406955684368384,2016-10-26 22:31:36,http://twitter.com/download/iphone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",Levi,10.0,12.0,None,2016-10-26 22:31:36,13553.0,4267.0,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4.0,Pembroke,0.972629,True,Cardigan,0.0270259,True,Basenji,0.000152502,True
502,791312159183634433,2016-10-26 16:14:55,http://twitter.com/download/iphone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",Mabel,10.0,12.0,None,2016-10-26 16:14:55,9070.0,2624.0,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4.0,Miniature_pinscher,0.892925,True,Toy_terrier,0.0955238,True,Doberman,0.00354426,True
503,790987426131050500,2016-10-25 18:44:32,http://twitter.com/download/iphone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,https://twitter.com/dog_rates/status/790987426131050500/photo/1,Misty,10.0,12.0,None,2016-10-25 18:44:32,10168.0,2209.0,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1.0,Cocker_spaniel,0.349195,True,Flat-coated_retriever,0.309535,True,Newfoundland,0.104768,True
504,790946055508652032,2016-10-25 16:00:09,http://twitter.com/download/iphone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,https://twitter.com/dog_rates/status/790946055508652032/photo/1,Betty,10.0,12.0,puppo,2016-10-25 16:00:09,17172.0,4848.0,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1.0,Dishwasher,0.700466,False,Golden_retriever,0.245773,True,Chow,0.0390117,True
505,790698755171364864,2016-10-24 23:37:28,http://twitter.com/download/iphone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://twitter.com/dog_rates/status/790698755171364864/photo/1,Mosby,10.0,12.0,None,2016-10-24 23:37:28,8467.0,1992.0,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1.0,Bernese_mountain_dog,0.996541,True,Entlebucher,0.00105698,True,Appenzeller,0.000997907,True
506,790581949425475584,2016-10-24 15:53:19,http://twitter.com/download/iphone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",Duke,10.0,11.0,None,2016-10-24 15:53:19,21289.0,7422.0,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2.0,Refrigerator,0.998886,False,Malinois,0.000152999,True,Kelpie,0.000130817,True
507,790337589677002753,2016-10-23 23:42:19,http://twitter.com/download/iphone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,https://twitter.com/dog_rates/status/790337589677002753/photo/1,Maggie,10.0,12.0,None,2016-10-23 23:42:19,8080.0,1939.0,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1.0,Pembroke,0.658808,True,Cardigan,0.153096,True,Toy_terrier,0.102299,True
508,790277117346975746,2016-10-23 19:42:02,http://twitter.com/download/iphone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,https://twitter.com/dog_rates/status/790277117346975746/photo/1,Bruce,10.0,11.0,None,2016-10-23 19:42:02,12944.0,3279.0,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1.0,Labrador_retriever,0.427742,True,Great_dane,0.190503,True,Curly-coated_retriever,0.146427,True
509,789986466051088384,2016-10-23 00:27:05,http://twitter.com/download/iphone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,https://twitter.com/dog_rates/status/789986466051088384/photo/1,Happy,10.0,12.0,None,2016-10-23 00:27:05,9545.0,2398.0,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1.0,Tub,0.479477,False,Bathtub,0.325106,False,Golden_retriever,0.07853049999999999,True
511,789628658055020548,2016-10-22 00:45:17,http://twitter.com/download/iphone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,https://twitter.com/dog_rates/status/789628658055020548/photo/1,Eli,10.0,13.0,None,2016-10-22 00:45:17,7735.0,1837.0,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1.0,Chow,0.260702,True,Cougar,0.0881427,False,Pomeranian,0.0798831,True
512,789599242079838210,2016-10-21 22:48:24,http://twitter.com/download/iphone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",Brownie,10.0,12.0,None,2016-10-21 22:48:24,6978.0,1993.0,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2.0,Chesapeake_bay_retriever,0.8788219999999999,True,Beagle,0.0185703,True,Labrador_retriever,0.0174985,True
513,789530877013393408,2016-10-21 18:16:44,http://twitter.com/download/iphone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",Rizzy,10.0,12.0,None,2016-10-21 18:16:44,12118.0,3501.0,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3.0,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian_elkhound,0.151024,True
515,789268448748703744,2016-10-21 00:53:56,http://twitter.com/download/iphone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,https://twitter.com/dog_rates/status/789268448748703744/photo/1,Stella,10.0,10.0,None,2016-10-21 00:53:56,9400.0,2685.0,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1.0,Malamute,0.81286,True,Siberian_husky,0.120853,True,Eskimo_dog,0.0242693,True
516,789137962068021249,2016-10-20 16:15:26,http://twitter.com/download/iphone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",Bo,10.0,12.0,None,2016-10-20 16:15:26,10022.0,2902.0,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2.0,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True
517,788908386943430656,2016-10-20 01:03:11,http://twitter.com/download/iphone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",https://twitter.com/dog_rates/status/788908386943430656/photo/1,Lucy,10.0,11.0,None,2016-10-20 01:03:11,28251.0,12865.0,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1.0,Remote_control,0.8815379999999999,False,Oscilloscope,0.0355131,False,Golden_retriever,0.0340897,True
518,788765914992902144,2016-10-19 15:37:03,http://twitter.com/download/iphone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,https://twitter.com/dog_rates/status/788765914992902144/photo/1,Butter,10.0,12.0,None,2016-10-19 15:37:03,28217.0,10680.0,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1.0,Cocker_spaniel,0.500509,True,Golden_retriever,0.27273400000000003,True,Jigsaw_puzzle,0.041475800000000014,False
519,788412144018661376,2016-10-18 16:11:17,http://twitter.com/download/iphone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",Dexter,10.0,11.0,None,2016-10-18 16:11:17,16047.0,5447.0,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1.0,Golden_retriever,0.805238,True,Labrador_retriever,0.113798,True,Brittany_spaniel,0.0385587,True
520,788178268662984705,2016-10-18 00:41:57,http://twitter.com/download/iphone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",None,10.0,13.0,None,2016-10-18 00:41:57,7461.0,2169.0,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2.0,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic_fox,0.0360719,False
521,788150585577050112,2016-10-17 22:51:57,http://twitter.com/download/iphone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",Leo,10.0,13.0,None,2016-10-17 22:51:57,6308.0,1336.0,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3.0,Chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True
522,788039637453406209,2016-10-17 15:31:05,http://twitter.com/download/iphone,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,"https://twitter.com/dog_rates/status/788039637453406209/photo/1,https://twitter.com/dog_rates/status/788039637453406209/photo/1",None,10.0,12.0,None,2016-10-17 15:31:05,6317.0,1367.0,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1.0,Beach_wagon,0.362925,False,Minivan,0.304759,False,Limousine,0.101702,False
523,787810552592695296,2016-10-17 00:20:47,http://twitter.com/download/iphone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",Frank,10.0,11.0,None,2016-10-17 00:20:47,8914.0,3161.0,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2.0,Pug,0.362835,True,French_bulldog,0.221864,True,English_setter,0.0804183,True
524,787717603741622272,2016-10-16 18:11:26,http://twitter.com/download/iphone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",Tonks,10.0,13.0,puppo,2016-10-16 18:11:26,10560.0,2876.0,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3.0,German_shepherd,0.992339,True,Malinois,0.00492039,True,Kelpie,0.0008528019999999999,True
525,787397959788929025,2016-10-15 21:01:17,http://twitter.com/download/iphone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,https://twitter.com/dog_rates/status/787397959788929025/photo/1,Moose,10.0,11.0,None,2016-10-15 21:01:17,11211.0,2930.0,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1.0,Chihuahua,0.900483,True,Toy_terrier,0.0210845,True,Miniature_pinscher,0.019484,True
526,787322443945877504,2016-10-15 16:01:13,http://twitter.com/download/iphone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,https://twitter.com/dog_rates/status/787322443945877504/photo/1,Lincoln,10.0,10.0,None,2016-10-15 16:01:13,8041.0,1799.0,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1.0,Seat_belt,0.747739,False,Golden_retriever,0.105703,True,Dingo,0.0172568,False
527,786963064373534720,2016-10-14 16:13:10,http://twitter.com/download/iphone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,https://twitter.com/dog_rates/status/786963064373534720/photo/1,Rory,10.0,12.0,None,2016-10-14 16:13:10,27383.0,8221.0,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1.0,Golden_retriever,0.915303,True,Saluki,0.0462126,True,Labrador_retriever,0.0375041,True
528,786709082849828864,2016-10-13 23:23:56,http://twitter.com/download/iphone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",https://twitter.com/dog_rates/status/786709082849828864/photo/1,Logan,10.0,75.0,None,2016-10-13 23:23:56,18770.0,6306.0,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1.0,Pomeranian,0.467321,True,Persian_cat,0.122978,False,Chow,0.102654,True
529,786664955043049472,2016-10-13 20:28:35,http://twitter.com/download/iphone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",https://twitter.com/dog_rates/status/786664955043049472/photo/1,None,10.0,12.0,None,2016-10-13 20:28:35,10951.0,2640.0,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1.0,Leonberg,0.512034,True,Keeshond,0.464816,True,Pomeranian,0.00781249,True
